state,city,last_updated_day,PM10,PM2,NO2,NH3,SO2,CO,OZONE,AQI
Karnataka,Bangalore,2019-09-27,24.6,43.3,14.3,28.1,95.8,6.33,111.6,20.7
Karnataka,Bangalore,2019-09-28,69.6,433.1,76.7,21.6,14.8,6.96,25.3,385.6
Delhi,Delhi,2019-09-28,468.7,204.3,102.9,42.9,52.3,2.57,128.1,222.9
West Bengal,Kolkata,2019-09-28,251.3,477.1,108.6,47.7,39.6,5.31,181.0,88.0
Karnataka,Bangalore,2019-09-29,106.7,454.6,150.0,6.9,44.1,8.42,196.8,64.3
West Bengal,Kolkata,2019-09-29,81.2,481.6,12.4,49.7,51.6,7.84,59.4,179.1
Delhi,Delhi,2019-09-29,119.9,330.8,124.8,26.8,3.8,5.45,174.1,110.3
Delhi,Delhi,2019-09-30,563.8,266.9,133.4,29.6,2.3,9.25,149.9,385.5
West Bengal,Kolkata,2019-09-30,477.7,331.5,60.7,35.2,46.5,3.74,21.1,131.1
Karnataka,Bangalore,2019-09-30,151.2,325.3,97.6,6.9,0.6,1.76,12.7,416.0
Delhi,Delhi,2019-10-01,19.5,300.2,2.0,39.5,83.4,0.44,55.0,410.1
West Bengal,Kolkata,2019-10-01,183.2,495.9,110.3,36.7,43.8,4.22,88.1,330.0
Karnataka,Bangalore,2019-10-01,167.8,454.9,117.7,28.8,4.1,7.38,196.8,93.6
West Bengal,Kolkata,2019-10-02,267.2,497.5,85.0,16.5,50.3,4.95,80.7,442.2
Karnataka,Bangalore,2019-10-02,528.6,261.6,106.1,18.6,71.6,0.45,159.3,18.1
Delhi,Delhi,2019-10-02,124.9,435.9,81.7,7.7,3.7,6.88,106.4,464.0
Delhi,Delhi,2019-10-03,497.9,352.8,80.2,20.0,4.9,6.71,87.9,9.7
West Bengal,Kolkata,2019-10-03,7.3,486.7,13.0,45.3,54.3,3.98,36.1,442.1
Karnataka,Bangalore,2019-10-03,459.0,78.4,59.6,9.5,98.8,8.07,176.6,48.8
Delhi,Delhi,2019-10-04,495.7,86.2,98.1,19.0,89.6,6.93,18.4,485.8
West Bengal,Kolkata,2019-10-04,477.2,377.7,143.7,42.4,11.6,5.23,78.7,326.3
Karnataka,Bangalore,2019-10-04,560.0,354.8,122.0,43.0,33.9,0.97,136.6,354.5
Karnataka,Bangalore,2019-10-05,180.5,320.2,107.7,9.1,10.1,9.45,118.1,9.1
Delhi,Delhi,2019-10-05,13.3,334.5,0.7,7.1,17.4,7.2,101.8,343.8
West Bengal,Kolkata,2019-10-05,547.5,16.1,88.0,46.6,92.5,0.57,159.2,245.3
West Bengal,Kolkata,2019-10-06,190.3,332.4,133.2,35.5,52.0,6.6,157.0,202.6
Karnataka,Bangalore,2019-10-06,226.4,480.5,56.5,47.3,36.8,8.27,185.8,379.9
Delhi,Delhi,2019-10-06,596.2,171.1,44.6,14.4,64.6,6.81,106.9,165.5
Delhi,Delhi,2019-10-07,182.1,257.2,117.6,35.0,84.3,6.82,128.7,48.9
West Bengal,Kolkata,2019-10-07,21.5,115.7,140.9,16.4,59.8,1.61,176.0,225.1
Karnataka,Bangalore,2019-10-07,585.1,171.0,38.7,28.6,48.3,6.62,187.2,155.6
Delhi,Delhi,2019-10-08,164.8,364.5,125.8,19.1,59.6,8.91,49.4,218.0
West Bengal,Kolkata,2019-10-08,425.7,231.0,54.1,21.5,63.1,5.3,105.2,467.9
Karnataka,Bangalore,2019-10-08,484.4,112.8,48.2,37.6,14.5,9.06,146.8,194.0
West Bengal,Kolkata,2019-10-09,498.3,355.7,49.1,4.0,42.1,0.73,79.5,356.6
Karnataka,Bangalore,2019-10-09,596.6,197.8,81.5,44.9,83.9,7.89,172.1,471.6
Delhi,Delhi,2019-10-09,207.3,241.9,93.8,7.8,79.2,1.76,126.0,374.6
Delhi,Delhi,2019-10-10,322.4,28.3,113.0,47.1,81.2,0.73,167.2,440.7
West Bengal,Kolkata,2019-10-10,87.3,344.6,126.0,10.1,54.0,1.48,183.6,255.6
Karnataka,Bangalore,2019-10-10,197.1,85.7,36.5,19.6,64.9,4.3,73.4,138.0
Delhi,Delhi,2019-10-11,518.7,61.7,108.8,2.6,18.9,3.88,144.2,365.9
West Bengal,Kolkata,2019-10-11,346.4,126.7,22.2,28.8,26.5,7.83,69.0,424.9
Karnataka,Bangalore,2019-10-11,138.8,444.0,91.2,45.3,79.7,0.59,38.3,330.9
Karnataka,Bangalore,2019-10-12,491.3,385.6,90.1,30.1,87.1,0.28,182.6,284.2
Delhi,Delhi,2019-10-12,203.5,339.1,87.4,3.0,56.9,9.79,26.7,97.0
West Bengal,Kolkata,2019-10-12,384.1,29.4,92.2,42.2,31.0,3.73,24.2,292.8
Karnataka,Bangalore,2019-10-13,237.2,467.7,51.4,25.4,81.2,9.89,170.0,456.3
West Bengal,Kolkata,2019-10-13,133.6,486.9,79.9,3.2,29.3,2.42,125.4,327.3
Delhi,Delhi,2019-10-13,153.1,350.8,91.5,6.9,39.2,0.13,124.4,144.3
Delhi,Delhi,2019-10-14,415.3,381.4,35.0,36.5,93.2,3.51,62.3,8.0
West Bengal,Kolkata,2019-10-14,80.9,180.5,20.5,10.8,1.2,4.9,178.5,376.9
Karnataka,Bangalore,2019-10-14,17.4,292.2,120.8,21.4,14.8,1.99,148.0,467.1
Delhi,Delhi,2019-10-15,503.0,209.3,143.2,33.7,88.7,3.64,135.5,279.9
West Bengal,Kolkata,2019-10-15,89.0,475.6,119.9,26.5,68.2,3.82,155.9,479.0
Karnataka,Bangalore,2019-10-15,102.6,135.7,117.6,25.7,70.2,3.64,67.7,177.2
West Bengal,Kolkata,2019-10-16,214.4,188.0,135.0,41.3,87.3,0.72,182.3,318.3
Karnataka,Bangalore,2019-10-16,529.7,35.5,83.4,6.7,42.6,1.81,139.4,263.5
Delhi,Delhi,2019-10-16,419.2,251.6,2.5,35.3,67.9,8.17,116.7,416.0
Delhi,Delhi,2019-10-17,524.3,220.6,143.0,47.0,13.3,4.87,12.9,434.4
West Bengal,Kolkata,2019-10-17,408.3,458.0,103.1,30.0,20.8,6.02,95.8,98.4
Karnataka,Bangalore,2019-10-17,556.0,206.8,51.3,18.9,53.4,2.84,59.1,446.1
Delhi,Delhi,2019-10-18,289.3,23.4,23.9,6.4,25.0,2.45,53.9,143.8
West Bengal,Kolkata,2019-10-18,2.6,3.7,35.2,47.5,44.3,8.94,115.1,396.8
Karnataka,Bangalore,2019-10-18,189.4,332.8,45.0,3.6,40.7,3.0,150.3,133.8
Karnataka,Bangalore,2019-10-19,118.2,298.1,130.8,24.4,8.0,2.17,106.3,358.9
Delhi,Delhi,2019-10-19,372.5,20.1,117.1,18.5,71.4,9.6,33.1,387.1
West Bengal,Kolkata,2019-10-19,403.5,137.7,147.7,16.4,20.4,0.37,74.9,138.8
Karnataka,Bangalore,2019-10-20,219.7,60.9,82.1,42.9,62.9,2.56,191.0,245.4
West Bengal,Kolkata,2019-10-20,59.0,201.8,50.2,28.9,92.7,4.48,64.0,96.5
Delhi,Delhi,2019-10-20,562.2,380.4,26.8,49.6,89.6,2.16,144.1,205.3
Delhi,Delhi,2019-10-21,325.6,163.7,27.9,22.0,13.7,9.28,68.6,254.8
West Bengal,Kolkata,2019-10-21,185.2,20.8,14.6,44.1,43.6,6.79,93.8,408.0
Karnataka,Bangalore,2019-10-21,431.0,126.6,8.7,10.0,90.7,6.0,189.1,206.2
Delhi,Delhi,2019-10-22,236.5,378.9,145.7,30.3,74.8,3.36,102.6,417.1
West Bengal,Kolkata,2019-10-22,423.1,482.7,99.8,20.6,20.8,7.54,106.6,395.5
Karnataka,Bangalore,2019-10-22,541.9,10.5,96.2,42.0,75.8,2.47,116.5,279.8
West Bengal,Kolkata,2019-10-23,184.6,85.1,92.0,37.0,46.6,4.18,97.9,181.3
Karnataka,Bangalore,2019-10-23,246.6,282.4,135.1,15.8,44.0,7.2,99.6,416.3
Delhi,Delhi,2019-10-23,256.0,445.6,17.6,39.4,56.4,3.22,45.2,98.8
Delhi,Delhi,2019-10-24,468.5,357.7,83.2,17.0,9.0,6.97,105.1,356.8
West Bengal,Kolkata,2019-10-24,449.0,103.7,123.4,22.0,24.7,3.91,4.8,481.0
Karnataka,Bangalore,2019-10-24,19.9,398.5,113.7,46.9,40.1,9.05,155.8,33.0
Delhi,Delhi,2019-10-25,473.2,387.5,10.6,21.9,51.4,8.11,127.6,322.0
West Bengal,Kolkata,2019-10-25,132.9,176.4,32.1,26.8,5.9,4.37,1.7,164.7
Karnataka,Bangalore,2019-10-25,28.4,7.1,69.9,20.8,45.0,7.0,34.7,109.8
Karnataka,Bangalore,2019-10-26,517.5,350.8,112.4,9.4,25.2,7.92,69.4,154.3
Delhi,Delhi,2019-10-26,373.5,347.6,101.2,27.7,85.9,8.55,138.1,69.2
West Bengal,Kolkata,2019-10-26,17.9,72.9,126.5,17.8,77.0,5.67,86.8,321.8
Karnataka,Bangalore,2019-10-27,11.4,140.0,115.6,26.3,70.8,6.4,11.6,415.4
West Bengal,Kolkata,2019-10-27,166.5,197.7,39.3,4.1,73.8,5.58,144.7,483.9
Delhi,Delhi,2019-10-27,51.3,480.0,71.9,41.7,26.3,6.64,129.8,202.5
Delhi,Delhi,2019-10-28,57.4,210.3,79.5,46.1,66.8,1.97,171.2,252.3
West Bengal,Kolkata,2019-10-28,136.7,172.9,91.6,27.4,78.1,2.51,32.4,400.6
Karnataka,Bangalore,2019-10-28,210.2,159.7,12.4,11.4,59.5,4.76,117.5,464.5
Delhi,Delhi,2019-10-29,40.3,498.1,64.1,30.0,35.5,5.59,40.9,94.5
West Bengal,Kolkata,2019-10-29,19.3,216.3,131.3,0.8,56.2,1.14,197.7,266.3
Karnataka,Bangalore,2019-10-29,530.8,259.4,63.2,32.1,29.3,8.59,134.0,189.7
West Bengal,Kolkata,2019-10-30,388.2,156.4,105.7,26.7,62.8,8.95,17.6,372.0
Karnataka,Bangalore,2019-10-30,360.7,451.6,49.9,15.8,11.5,4.98,110.9,296.3
Delhi,Delhi,2019-10-30,366.9,331.8,37.2,45.9,91.9,5.33,161.9,460.8
Delhi,Delhi,2019-10-31,205.9,272.5,73.3,22.4,0.1,5.94,147.0,411.9
West Bengal,Kolkata,2019-10-31,368.2,278.1,147.2,26.4,71.3,6.4,133.6,186.3
Karnataka,Bangalore,2019-10-31,227.6,359.0,112.6,13.2,14.6,8.89,103.6,381.8
Delhi,Delhi,2019-11-01,495.3,411.6,146.4,30.0,37.0,2.73,12.9,356.7
West Bengal,Kolkata,2019-11-01,471.7,282.5,80.4,24.1,43.4,3.13,124.8,91.5
Karnataka,Bangalore,2019-11-01,479.2,111.4,39.5,17.4,96.3,0.87,30.2,449.9
Karnataka,Bangalore,2019-11-02,206.7,40.6,44.2,43.9,10.9,6.8,60.2,255.0
Delhi,Delhi,2019-11-02,418.1,99.5,102.7,24.5,88.1,2.72,112.9,225.3
West Bengal,Kolkata,2019-11-02,475.6,379.7,4.3,44.9,3.7,9.93,147.1,315.6
West Bengal,Kolkata,2019-11-03,315.1,300.5,65.7,22.4,19.0,6.67,56.0,389.3
Karnataka,Bangalore,2019-11-03,226.4,435.2,99.3,21.5,51.6,9.61,12.4,333.6
Delhi,Delhi,2019-11-03,195.0,289.0,137.4,0.8,64.1,9.23,41.3,80.2
Karnataka,Bangalore,2019-11-04,482.9,139.9,32.4,32.5,1.7,3.37,160.1,196.5
West Bengal,Kolkata,2019-11-04,108.1,275.9,96.9,46.3,95.5,3.28,192.2,347.9
Delhi,Delhi,2019-11-04,524.9,62.0,130.3,15.7,44.6,2.95,171.6,262.0
Delhi,Delhi,2019-11-05,225.6,247.0,80.9,6.6,23.6,6.01,146.0,83.5
West Bengal,Kolkata,2019-11-05,229.6,80.1,98.5,14.9,6.7,4.87,73.4,440.5
Karnataka,Bangalore,2019-11-05,187.4,240.7,113.7,24.6,87.9,9.47,174.2,312.0
Delhi,Delhi,2019-11-06,432.1,62.7,54.2,17.6,74.3,9.48,119.5,451.9
West Bengal,Kolkata,2019-11-06,82.4,403.4,32.4,42.5,2.0,2.3,61.1,455.3
Karnataka,Bangalore,2019-11-06,216.6,469.1,117.3,7.7,60.0,3.56,138.1,438.2
West Bengal,Kolkata,2019-11-07,550.9,357.8,81.3,14.7,37.8,9.75,39.8,326.1
Karnataka,Bangalore,2019-11-07,530.7,334.4,113.9,26.0,1.4,0.54,196.3,355.8
Delhi,Delhi,2019-11-07,47.1,232.6,17.8,6.1,24.8,1.33,144.3,198.6
Delhi,Delhi,2019-11-08,262.9,490.2,96.5,44.3,3.4,0.93,126.8,99.0
West Bengal,Kolkata,2019-11-08,539.1,479.0,40.1,27.1,83.0,7.2,94.6,418.4
Karnataka,Bangalore,2019-11-08,239.9,459.4,40.6,35.1,58.0,6.87,113.8,477.3
Delhi,Delhi,2019-11-09,171.1,143.5,16.8,30.2,22.2,7.58,122.6,473.7
West Bengal,Kolkata,2019-11-09,319.9,225.1,62.7,49.4,54.8,9.27,163.5,70.2
Karnataka,Bangalore,2019-11-09,192.3,217.4,80.2,43.8,46.6,8.42,36.6,276.8
Karnataka,Bangalore,2019-11-10,99.5,382.7,122.2,15.3,53.6,6.43,14.4,24.4
Delhi,Delhi,2019-11-10,290.7,317.1,142.4,1.1,12.7,2.43,60.8,208.9
West Bengal,Kolkata,2019-11-10,169.7,380.9,88.8,2.6,24.8,2.44,123.1,407.6
Karnataka,Bangalore,2019-11-11,341.4,389.4,138.6,36.7,69.9,0.35,7.5,34.6
West Bengal,Kolkata,2019-11-11,116.3,306.9,135.1,24.2,13.6,6.29,140.7,149.0
Delhi,Delhi,2019-11-11,282.1,349.5,106.1,20.4,31.3,4.37,69.2,176.4
Delhi,Delhi,2019-11-12,4.4,352.3,19.9,28.7,69.0,3.99,26.2,177.4
West Bengal,Kolkata,2019-11-12,159.3,262.8,146.2,42.7,31.2,8.28,196.7,199.0
Karnataka,Bangalore,2019-11-12,191.3,164.5,25.1,20.9,47.7,8.8,52.4,12.1
Delhi,Delhi,2019-11-13,45.8,346.7,32.0,17.4,19.3,7.58,105.2,230.6
West Bengal,Kolkata,2019-11-13,479.1,411.7,141.5,47.5,52.8,6.35,14.8,204.6
Karnataka,Bangalore,2019-11-13,520.2,95.4,17.1,3.2,24.9,8.65,157.9,210.5
West Bengal,Kolkata,2019-11-14,407.7,458.1,3.7,11.5,69.4,7.61,40.4,293.7
Karnataka,Bangalore,2019-11-14,471.4,45.4,16.1,47.9,45.9,1.82,24.2,301.4
Delhi,Delhi,2019-11-14,555.4,378.4,97.2,20.6,88.3,5.62,166.4,88.0
Delhi,Delhi,2019-11-15,264.5,403.9,99.1,40.8,50.7,1.72,19.5,92.3
West Bengal,Kolkata,2019-11-15,313.5,108.0,18.2,3.1,49.2,8.98,174.4,52.3
Karnataka,Bangalore,2019-11-15,13.1,91.8,119.1,26.8,53.9,4.84,186.2,76.7
Delhi,Delhi,2019-11-16,278.5,237.5,28.6,23.0,15.2,4.27,70.2,188.5
West Bengal,Kolkata,2019-11-16,303.7,86.9,112.8,47.8,88.8,3.27,66.6,106.4
Karnataka,Bangalore,2019-11-16,257.2,140.8,91.1,5.2,56.6,0.49,83.0,406.8
Karnataka,Bangalore,2019-11-17,43.2,343.2,147.2,26.0,22.9,8.5,93.1,404.9
Delhi,Delhi,2019-11-17,111.7,331.9,143.7,1.6,7.0,3.29,1.2,321.2
West Bengal,Kolkata,2019-11-17,489.8,310.9,71.3,30.3,68.4,9.62,194.0,101.7
Karnataka,Bangalore,2019-11-18,206.2,354.8,124.9,41.3,44.2,8.51,165.8,109.1
West Bengal,Kolkata,2019-11-18,318.6,482.2,137.1,0.5,44.3,7.59,16.5,370.3
Delhi,Delhi,2019-11-18,414.4,135.3,65.3,16.2,41.4,8.99,81.0,16.6
Delhi,Delhi,2019-11-19,323.5,245.1,35.1,41.4,7.6,9.68,120.9,469.1
West Bengal,Kolkata,2019-11-19,498.1,227.2,131.6,16.7,10.7,0.56,142.7,364.8
Karnataka,Bangalore,2019-11-19,132.9,211.0,40.7,47.9,29.9,9.08,189.6,138.1
Delhi,Delhi,2019-11-20,476.1,431.2,137.4,16.1,98.8,0.37,90.2,336.8
West Bengal,Kolkata,2019-11-20,413.2,186.3,28.0,27.3,16.6,2.88,66.2,441.6
Karnataka,Bangalore,2019-11-20,596.3,405.9,85.8,15.7,24.5,2.14,139.0,43.5
West Bengal,Kolkata,2019-11-21,314.8,133.3,25.0,33.1,28.1,2.44,10.4,151.6
Karnataka,Bangalore,2019-11-21,368.0,200.5,148.8,14.3,71.0,5.42,138.6,478.9
Delhi,Delhi,2019-11-21,16.6,274.7,97.7,2.5,5.0,8.14,165.2,470.6
Delhi,Delhi,2019-11-22,445.8,151.7,137.7,30.0,92.0,3.15,120.0,408.6
West Bengal,Kolkata,2019-11-22,124.8,383.9,30.0,25.9,34.4,1.72,16.8,268.8
Karnataka,Bangalore,2019-11-22,230.9,341.1,85.9,7.6,20.8,1.36,39.0,465.9
Delhi,Delhi,2019-11-23,111.9,138.8,96.0,36.8,84.0,6.55,30.0,5.7
West Bengal,Kolkata,2019-11-23,317.9,314.8,7.1,2.1,73.9,7.83,124.5,492.8
Karnataka,Bangalore,2019-11-23,595.6,297.1,57.3,27.4,0.3,8.3,181.2,131.9
Karnataka,Bangalore,2019-11-24,206.8,100.7,19.2,48.8,73.0,1.51,1.3,198.5
Delhi,Delhi,2019-11-24,530.7,170.6,123.2,23.3,33.6,2.67,94.0,325.5
West Bengal,Kolkata,2019-11-24,568.4,117.7,72.1,36.1,39.1,6.7,80.3,130.6
Karnataka,Bangalore,2019-11-25,583.4,99.1,47.7,23.5,57.7,3.15,37.7,204.9
West Bengal,Kolkata,2019-11-25,589.3,48.2,124.8,7.1,55.0,6.37,160.4,109.6
Delhi,Delhi,2019-11-25,118.2,255.1,109.7,14.6,25.0,2.31,100.8,420.6
Delhi,Delhi,2019-11-26,282.2,405.2,37.1,47.9,43.6,6.28,146.0,474.7
West Bengal,Kolkata,2019-11-26,144.6,385.5,125.5,4.5,63.5,1.21,170.3,55.7
Karnataka,Bangalore,2019-11-26,229.0,207.7,17.8,39.1,71.6,8.82,90.4,364.2
Delhi,Delhi,2019-11-27,489.6,491.5,17.3,44.9,6.1,8.76,25.7,333.6
West Bengal,Kolkata,2019-11-27,314.1,455.5,113.8,17.3,95.6,5.18,93.1,25.1
Karnataka,Bangalore,2019-11-27,273.7,447.7,29.0,47.5,92.8,8.81,162.3,370.1
West Bengal,Kolkata,2019-11-28,69.4,184.2,40.0,0.4,53.4,4.84,170.3,228.8
Karnataka,Bangalore,2019-11-28,277.5,207.3,126.2,35.9,18.5,7.59,65.7,124.9
Delhi,Delhi,2019-11-28,515.7,488.6,57.5,7.4,97.5,1.48,182.9,492.0
Delhi,Delhi,2019-11-29,312.0,375.8,143.5,11.8,43.9,3.02,153.4,18.7
West Bengal,Kolkata,2019-11-29,489.3,322.4,76.3,30.7,98.3,8.24,150.3,109.4
Karnataka,Bangalore,2019-11-29,377.9,11.5,87.2,13.7,11.2,8.81,47.2,349.7
Delhi,Delhi,2019-11-30,385.3,376.8,104.1,1.3,5.1,2.91,58.5,288.9
West Bengal,Kolkata,2019-11-30,208.0,435.3,16.1,29.1,14.1,7.63,128.2,96.5
Karnataka,Bangalore,2019-11-30,314.0,277.7,103.7,47.3,13.4,7.43,23.5,463.9
Karnataka,Bangalore,2019-12-01,85.7,206.1,126.7,28.1,73.1,6.4,178.5,256.3
Delhi,Delhi,2019-12-01,237.8,137.6,2.4,32.4,65.5,3.42,181.9,492.4
West Bengal,Kolkata,2019-12-01,529.6,59.2,83.1,41.0,99.4,2.16,23.9,9.4
West Bengal,Kolkata,2019-12-02,110.0,159.1,142.0,47.0,52.1,0.42,141.3,385.8
Karnataka,Bangalore,2019-12-02,53.2,22.7,114.5,29.1,65.1,2.01,30.7,283.1
Delhi,Delhi,2019-12-02,24.1,310.6,117.8,11.2,61.6,8.93,12.6,456.1
Delhi,Delhi,2019-12-03,439.3,175.0,96.1,35.0,23.1,4.48,59.1,0.7
West Bengal,Kolkata,2019-12-03,14.9,328.8,10.6,43.3,95.7,4.9,32.2,390.1
Karnataka,Bangalore,2019-12-03,360.1,484.8,142.0,13.1,9.5,2.3,9.0,165.5
Delhi,Delhi,2019-12-04,343.8,440.3,50.3,8.2,81.7,3.4,88.3,84.5
West Bengal,Kolkata,2019-12-04,396.2,69.2,111.8,45.2,96.9,0.13,162.1,110.0
Karnataka,Bangalore,2019-12-04,572.9,78.2,6.5,33.1,38.2,0.19,100.7,120.5
West Bengal,Kolkata,2019-12-05,491.8,380.9,64.3,0.1,58.6,8.28,191.9,194.4
Karnataka,Bangalore,2019-12-05,149.6,20.4,89.1,26.2,33.3,7.36,77.4,199.5
Delhi,Delhi,2019-12-05,560.9,83.7,98.4,45.8,18.8,6.8,153.5,454.2
Delhi,Delhi,2019-12-06,362.2,33.3,23.9,18.8,59.8,7.8,57.6,332.8
West Bengal,Kolkata,2019-12-06,564.8,186.4,62.2,48.3,40.6,9.58,170.3,80.5
Karnataka,Bangalore,2019-12-06,128.6,352.1,35.1,10.5,20.2,0.23,154.2,174.9
Delhi,Delhi,2019-12-07,422.7,394.0,92.2,26.3,17.7,2.36,129.9,270.1
West Bengal,Kolkata,2019-12-07,399.5,97.8,101.7,42.1,1.1,7.52,133.6,47.8
Karnataka,Bangalore,2019-12-07,55.9,137.2,140.9,17.7,79.8,4.37,31.5,317.0
Karnataka,Bangalore,2019-12-08,86.6,103.3,36.9,48.3,55.5,2.2,34.1,330.5
Delhi,Delhi,2019-12-08,418.6,386.7,101.2,25.5,70.4,8.95,118.2,482.8
West Bengal,Kolkata,2019-12-08,384.0,370.3,20.1,32.5,68.4,8.52,198.6,350.4
Karnataka,Bangalore,2019-12-09,345.8,221.8,19.1,33.8,18.5,9.74,46.2,381.5
West Bengal,Kolkata,2019-12-09,73.6,148.0,35.7,25.6,35.4,4.27,50.3,499.9
Delhi,Delhi,2019-12-09,118.4,425.1,14.8,17.5,8.6,0.52,34.1,425.1
Delhi,Delhi,2019-12-10,354.8,253.1,142.1,20.9,44.9,9.03,157.6,72.2
West Bengal,Kolkata,2019-12-10,264.1,138.7,142.3,38.2,81.2,8.99,160.5,235.6
Karnataka,Bangalore,2019-12-10,562.4,154.2,124.4,36.1,72.8,1.28,25.1,450.4
Delhi,Delhi,2019-12-11,158.0,54.8,58.2,18.6,23.2,2.48,33.5,95.8
West Bengal,Kolkata,2019-12-11,565.9,477.9,39.7,3.1,63.2,3.83,93.1,335.0
Karnataka,Bangalore,2019-12-11,544.5,90.1,16.3,19.1,53.5,3.62,37.1,343.6
West Bengal,Kolkata,2019-12-12,483.7,274.3,74.9,25.7,86.6,1.73,70.3,335.1
Karnataka,Bangalore,2019-12-12,62.1,4.7,2.6,26.5,18.9,9.38,166.8,358.1
Delhi,Delhi,2019-12-12,196.0,43.0,67.0,15.1,58.5,5.96,133.4,380.4
Delhi,Delhi,2019-12-13,355.3,324.3,149.8,37.8,4.2,6.18,141.8,290.6
West Bengal,Kolkata,2019-12-13,85.8,180.9,117.2,0.4,35.4,9.08,91.1,455.1
Karnataka,Bangalore,2019-12-13,201.8,328.3,28.6,22.3,63.3,9.15,48.8,70.1
Delhi,Delhi,2019-12-14,430.6,386.4,26.5,18.9,0.9,8.04,29.4,466.9
West Bengal,Kolkata,2019-12-14,149.1,421.3,12.7,23.2,41.7,7.87,131.5,255.8
Karnataka,Bangalore,2019-12-14,486.9,24.8,62.7,43.0,50.1,3.81,98.0,335.6
Karnataka,Bangalore,2019-12-15,12.8,355.1,119.4,28.5,1.6,9.93,117.4,439.8
Delhi,Delhi,2019-12-15,172.0,153.4,66.6,27.3,6.7,5.49,93.7,357.3
West Bengal,Kolkata,2019-12-15,100.0,171.8,89.0,9.5,53.5,0.78,193.2,313.8
Karnataka,Bangalore,2019-12-16,511.0,381.2,14.7,44.5,23.9,1.52,99.3,10.3
West Bengal,Kolkata,2019-12-16,13.1,403.1,43.9,5.1,47.9,6.74,67.2,44.4
Delhi,Delhi,2019-12-16,354.1,186.5,52.1,13.0,61.5,9.76,177.0,149.1
Delhi,Delhi,2019-12-17,427.0,294.3,38.4,38.0,43.2,8.36,70.2,339.4
West Bengal,Kolkata,2019-12-17,183.3,92.2,47.0,10.0,3.6,2.53,65.3,79.2
Karnataka,Bangalore,2019-12-17,139.4,62.8,109.7,31.7,63.5,9.78,52.9,186.7
Delhi,Delhi,2019-12-18,347.0,339.4,10.9,44.3,89.4,2.02,97.6,155.3
West Bengal,Kolkata,2019-12-18,388.0,430.6,134.6,25.1,84.1,4.01,131.5,334.3
Karnataka,Bangalore,2019-12-18,321.3,448.1,62.3,37.2,81.7,2.42,153.6,254.2
West Bengal,Kolkata,2019-12-19,16.0,438.7,142.8,7.4,38.0,6.05,122.6,485.9
Karnataka,Bangalore,2019-12-19,80.8,394.2,36.1,5.7,68.3,2.68,68.9,462.1
Delhi,Delhi,2019-12-19,488.6,446.1,40.3,17.9,86.4,6.8,1.4,24.9
Delhi,Delhi,2019-12-20,193.8,115.6,10.7,47.4,49.1,8.02,15.0,271.8
West Bengal,Kolkata,2019-12-20,26.6,34.6,98.7,49.7,30.5,5.6,74.2,266.7
Karnataka,Bangalore,2019-12-20,78.2,90.8,90.2,9.8,57.2,6.1,187.7,370.8
Delhi,Delhi,2019-12-21,552.3,108.6,132.3,28.4,85.3,7.04,9.6,332.3
West Bengal,Kolkata,2019-12-21,195.3,121.4,125.6,46.9,84.2,3.16,18.2,215.6
Karnataka,Bangalore,2019-12-21,20.4,74.0,62.2,28.7,55.8,7.6,81.2,385.8
Karnataka,Bangalore,2019-12-22,355.6,3.6,12.2,39.7,40.9,4.04,123.4,297.2
Delhi,Delhi,2019-12-22,560.6,172.5,87.0,27.1,34.4,8.22,140.5,499.8
West Bengal,Kolkata,2019-12-22,323.2,407.8,48.8,10.8,74.7,8.77,157.7,315.8
Karnataka,Bangalore,2019-12-23,270.9,50.6,60.1,2.5,44.6,9.18,150.8,412.6
West Bengal,Kolkata,2019-12-23,98.5,83.3,129.5,34.3,17.4,9.6,41.7,99.2
Delhi,Delhi,2019-12-23,75.0,288.9,92.8,40.3,9.9,9.46,161.9,8.1
Delhi,Delhi,2019-12-24,553.1,415.9,25.2,21.8,32.8,2.83,48.0,134.8
West Bengal,Kolkata,2019-12-24,407.5,146.2,65.8,23.8,95.9,4.64,191.6,384.3
Karnataka,Bangalore,2019-12-24,110.1,47.0,21.0,46.3,7.2,0.32,32.2,260.9
Delhi,Delhi,2019-12-25,436.4,329.8,92.2,16.8,84.3,3.34,102.0,197.2
West Bengal,Kolkata,2019-12-25,227.2,187.5,145.2,31.6,49.6,8.04,68.7,77.5
Karnataka,Bangalore,2019-12-25,236.0,265.2,29.0,8.1,71.6,7.75,151.4,187.9
West Bengal,Kolkata,2019-12-26,148.2,58.0,103.8,42.0,96.7,5.45,118.4,87.0
Karnataka,Bangalore,2019-12-26,558.4,208.2,14.9,32.1,88.7,9.35,98.5,197.9
Delhi,Delhi,2019-12-26,83.5,153.1,61.5,21.9,87.5,5.77,173.4,402.9
Delhi,Delhi,2019-12-27,218.4,275.4,122.8,10.0,15.4,9.56,81.9,205.8
West Bengal,Kolkata,2019-12-27,558.1,41.5,139.5,31.4,78.1,9.78,141.2,98.4
Karnataka,Bangalore,2019-12-27,124.9,420.6,27.3,17.7,53.0,3.69,139.1,179.2
Delhi,Delhi,2019-12-28,334.3,66.1,130.5,4.9,64.0,1.95,44.7,276.1
West Bengal,Kolkata,2019-12-28,489.3,213.1,109.4,44.9,21.2,4.97,165.7,158.7
Karnataka,Bangalore,2019-12-28,209.9,227.5,73.0,3.0,0.4,1.8,175.6,161.1
